gripper_pos,direction_num,distance
-1.644684948,1,17.0556
-1.64372433,1,17.074599999999997
-1.642771232,1,17.0994
-1.641810614,1,17.1214
-1.640848116,1,17.1442
-1.639881859,1,17.1678
-1.638913721,1,17.189
-1.637949344,1,17.211800000000004
-1.636973687,1,17.2364
-1.636005549,1,17.2606
-1.635037412,1,17.2896
-1.634076794,1,17.3072
-1.633116176,1,17.3294
-1.632153678,1,17.353
-1.631193061,1,17.3738
-1.630230563,1,17.3946
-1.629266185,1,17.415
-1.628305567,1,17.437599999999996
-1.62734307,1,17.4472
-1.626384332,1,17.4518
-1.625427473,1,17.4706
-1.624468735,1,17.487199999999998
-1.623500598,1,17.5052
-1.62254374,1,17.525399999999998
-1.621585002,1,17.5454
-1.620616865,1,17.5644
-1.619658127,1,17.584600000000002
-1.618697509,1,17.606199999999998
-1.617738771,1,17.6248
-1.616778153,1,17.6466
-1.615810015,1,17.665200000000002
-1.614851277,1,17.689
-1.6138869,1,17.7098
-1.612922522,1,17.732400000000002
-1.611971304,1,17.7524
-1.611012566,1,17.764400000000002
-1.610063227,1,17.773400000000002
-1.60909697,1,17.7922
-1.608134472,1,17.813
-1.607170094,1,17.832
-1.606215116,1,17.8518
-1.605254498,1,17.869999999999997
-1.60429576,1,17.8902
-1.603337022,1,17.913800000000002
-1.602382044,1,17.9366
-1.601430825,1,17.9574
-1.600464568,1,17.977200000000003
-1.599496431,1,17.994600000000002
-1.598530173,1,18.015800000000002
-1.597562036,1,18.035600000000002
-1.596592018,1,18.0548
-1.595627641,1,18.0756
-1.594657624,1,18.095
-1.593693246,1,18.1148
-1.592730748,1,18.1238
-1.59177577,1,18.125999999999998
-1.590815152,1,18.1408
-1.589858294,1,18.1604
-1.588882637,1,18.179399999999998
-1.587927659,1,18.1958
-1.586965161,1,18.206799999999998
-1.586010183,1,18.218200000000003
-1.585053325,1,18.232000000000003
-1.584096467,1,18.2452
-1.583135849,1,18.259999999999998
-1.582171471,1,18.2802
-1.581220253,1,18.317200000000003
-1.580267154,1,18.3498
-1.579312176,1,18.3644
-1.578353438,1,18.3738
-1.57740034,1,18.3856
-1.576428443,1,18.407400000000003
-1.575454666,1,18.4288
-1.574497807,1,18.4524
-1.573540949,1,18.466199999999997
-1.572580331,1,18.482400000000002
-1.571615954,1,18.496000000000002
-1.570653456,1,18.5064
-1.569681559,1,18.529999999999998
-1.568722821,1,18.552799999999998
-1.567767843,1,18.5768
-1.566803465,1,18.595999999999997
-1.565848487,1,18.613999999999997
-1.564889749,1,18.6308
-1.563925371,1,18.6432
-1.562974153,1,18.6596
-1.562015415,1,18.672
-1.561066076,1,18.6798
-1.560105458,1,18.6966
-1.55914484,1,18.7136
-1.558186102,1,18.730399999999996
-1.557231124,1,18.746
-1.556272386,1,18.764599999999998
-1.555324927,1,18.7804
-1.554369949,1,18.796799999999998
-1.55342249,1,18.813
-1.552476912,1,18.831
-1.551523813,1,18.8484
-1.550572595,1,18.8662
-1.549619496,1,18.8838
-1.548675797,1,18.9024
-1.547724579,1,18.9218
-1.546771481,1,18.939
-1.545822142,1,18.9566
-1.544869044,1,18.9746
-1.543912186,1,18.9914
-1.542959087,1,19.0076
-1.541998469,1,19.025199999999998
-1.541034092,1,19.045799999999996
-1.540065954,1,19.065800000000003
-1.539095937,1,19.0874
-1.5381278,1,19.1082
-1.537169062,1,19.125400000000003
-1.536200924,1,19.1438
-1.535234667,1,19.166999999999998
-1.534274049,1,19.1882
-1.533311551,1,19.2086
-1.532354693,1,19.2284
-1.531399715,1,19.2464
-1.530442857,1,19.2682
-1.529501038,1,19.290599999999998
-1.528555459,1,19.3108
-1.527594841,1,19.3224
-1.526647382,1,19.3304
-1.525698044,1,19.3506
-1.524758104,1,19.371199999999998
-1.523808766,1,19.393
-1.522859427,1,19.409399999999998
-1.521911968,1,19.4198
-1.52096451,1,19.4362
-1.520022691,1,19.458000000000002
-1.519075232,1,19.4822
-1.518131533,1,19.503
-1.517182194,1,19.525
-1.516225336,1,19.5486
-1.515266598,1,19.5728
-1.51430598,1,19.592599999999997
-1.513343483,1,19.6148
-1.512382865,1,19.6382
-1.511426007,1,19.6582
-1.510459749,1,19.682000000000002
-1.509501011,1,19.704
-1.508553552,1,19.7258
-1.507606094,1,19.7498
-1.506656755,1,19.7728
-1.505696137,1,19.791800000000002
-1.504741159,1,19.814600000000002
-1.50379558,1,19.8396
-1.502838722,1,19.8626
-1.501891263,1,19.8844
-1.500940045,1,19.9082
-1.499986946,1,19.9326
-1.499024449,1,19.954199999999997
-1.49806947,1,19.9778
-1.497118252,1,20.003000000000004
-1.496161394,1,20.025000000000002
-1.495215815,1,20.0376
-1.494255197,1,20.047
-1.493296459,1,20.0708
-1.492345241,1,20.092999999999996
-1.491378983,1,20.1074
-1.490429645,1,20.1174
-1.489472786,1,20.139
-1.488510289,1,20.160000000000004
-1.487555311,1,20.181400000000004
-1.486594693,1,20.2018
-1.485626555,1,20.223
-1.484662178,1,20.244999999999997
-1.48370344,1,20.2672
-1.482735302,1,20.2916
-1.481765285,1,20.3122
-1.480795268,1,20.336000000000002
-1.47983841,1,20.357999999999997
-1.478877792,1,20.378999999999998
-1.477926573,1,20.4022
-1.476967835,1,20.4256
-1.476005338,1,20.4476
-1.47504096,1,20.469600000000003
-1.474080342,1,20.4918
-1.473121604,1,20.5142
-1.472145947,1,20.5382
-1.471189089,1,20.563
-1.470228471,1,20.5838
-1.469264094,1,20.6048
-1.468310995,1,20.6264
-1.467352257,1,20.6452
-1.466397279,1,20.6514
-1.465442301,1,20.6628
-1.464477923,1,20.6818
-1.463526705,1,20.7
-1.462569846,1,20.7198
-1.461609229,1,20.739800000000002
-1.460650491,1,20.7588
-1.459689873,1,20.7782
-1.458731135,1,20.7986
-1.457779916,1,20.8146
-1.456815539,1,20.825
-1.45586808,1,20.842800000000004
-1.454916861,1,20.8622
-1.453967523,1,20.8814
-1.453020064,1,20.9016
-1.452063206,1,20.922800000000002
-1.451106348,1,20.943400000000004
-1.45014009,1,20.9636
-1.449177593,1,20.9844
-1.448216975,1,21.005000000000003
-1.447267636,1,21.024
-1.446314538,1,21.0438
-1.44535768,1,21.0654
-1.444395182,1,21.084600000000002
-1.443430804,1,21.1048
-1.442472066,1,21.1254
-1.441513328,1,21.1446
-1.44056023,1,21.163999999999998
-1.439595852,1,21.1834
-1.438637114,1,21.202599999999997
-1.437672737,1,21.221200000000003
-1.436708359,1,21.240000000000002
-1.435747741,1,21.2598
-1.434781484,1,21.279
-1.433826505,1,21.297800000000002
-1.432864008,1,21.315599999999996
-1.43189963,1,21.334400000000002
-1.430937132,1,21.3534
-1.429974635,1,21.371
-1.429015897,1,21.386400000000002
-1.428053399,1,21.403
-1.427090901,1,21.4166
-1.426126523,1,21.4226
-1.425164026,1,21.4298
-1.424210927,1,21.446800000000003
-1.423254069,1,21.4638
-1.422302851,1,21.479599999999998
-1.421340353,1,21.4872
-1.420383495,1,21.4998
-1.419420997,1,21.518
-1.418469779,1,21.535199999999996
-1.417512921,1,21.554399999999998
-1.416559822,1,21.5732
-1.415602964,1,21.589999999999996
-1.414640466,1,21.607599999999998
-1.413677969,1,21.628999999999998
-1.412717351,1,21.647199999999998
-1.411760493,1,21.663600000000002
-1.410796115,1,21.683
-1.409841137,1,21.703200000000002
-1.408893678,1,21.722199999999997
-1.40794058,1,21.7408
-1.406998761,1,21.7586
-1.406045662,1,21.7788
-1.405100083,1,21.7984
-1.404154505,1,21.8128
-1.403207046,1,21.830000000000002
-1.402255827,1,21.8512
-1.401308369,1,21.869400000000002
-1.40035903,1,21.886400000000002
-1.399415331,1,21.9028
-1.398458473,1,21.919999999999998
-1.397505375,1,21.9386
-1.396556036,1,21.9584
-1.395602938,1,21.9732
-1.394647959,1,21.9888
-1.393692981,1,22.0062
-1.392732363,1,22.0256
-1.391771745,1,22.046799999999998
-1.390813007,1,22.0668
-1.38985239,1,22.089
-1.388899291,1,22.1048
-1.387933034,1,22.117
-1.386964896,1,22.1314
-1.385998639,1,22.152
-1.385030501,1,22.1686
-1.384083043,1,22.1744
-1.383129944,1,22.184
-1.382178726,1,22.2042
-1.381225628,1,22.2252
-1.38025937,1,22.2436
-1.379300632,1,22.261000000000003
-1.378341894,1,22.2826
-1.377371877,1,22.303800000000003
-1.376405619,1,22.3222
-1.375439362,1,22.3428
-1.374469344,1,22.3608
-1.373499327,1,22.3786
-1.372536829,1,22.398199999999996
-1.371566812,1,22.417
-1.370606194,1,22.436799999999998
-1.369645576,1,22.457
-1.368679319,1,22.475
-1.367713061,1,22.497000000000003
-1.366746804,1,22.517199999999995
-1.365778667,1,22.5352
-1.364819929,1,22.5548
-1.363844272,1,22.577399999999997
-1.362881774,1,22.5956
-1.361919276,1,22.6162
-1.360966178,1,22.6338
-1.3600018,1,22.6512
-1.359028023,1,22.6718
-1.358071165,1,22.6922
-1.357108667,1,22.71
-1.35614241,1,22.7294
-1.355172393,1,22.750799999999998
-1.354206135,1,22.7706
-1.353239878,1,22.791999999999998
-1.35227174,1,22.7978
-1.351303603,1,22.8052
-1.350339225,1,22.8268
-1.349378607,1,22.849600000000002
-1.34841423,1,22.8716
-1.347457372,1,22.8964
-1.346492994,1,22.9148
-1.345538016,1,22.9358
-1.344586797,1,22.958199999999998
-1.343633699,1,22.977600000000002
-1.3426806,1,22.998
-1.341729382,1,23.022
-1.340778164,1,23.0426
-1.339821305,1,23.0656
-1.338866327,1,23.0854
-1.337911349,1,23.1086
-1.336954491,1,23.132399999999997
-1.336005152,1,23.152
-1.335050174,1,23.174
-1.334102715,1,23.1944
-1.333149617,1,23.214999999999996
-1.332188999,1,23.236600000000003
-1.331230261,1,23.258599999999998
-1.330275283,1,23.2792
-1.329324064,1,23.3012
-1.328355927,1,23.322
-1.327389669,1,23.3416
-1.326434691,1,23.3618
-1.325472193,1,23.380000000000003
-1.324496537,1,23.3892
-1.323534039,1,23.407600000000002
-1.322569661,1,23.426799999999997
-1.321609043,1,23.4454
-1.320644666,1,23.4668
-1.319682168,1,23.4862
-1.318712151,1,23.5024
-1.317738374,1,23.517000000000003
-1.316775876,1,23.531
-1.315809618,1,23.5504
-1.314830202,1,23.569200000000002
-1.313865824,1,23.5878
-1.312893927,1,23.6064
-1.31192579,1,23.625
-1.310957652,1,23.6448
-1.309993275,1,23.665
-1.309028897,1,23.685399999999998
-1.30806076,1,23.7024
-1.307098262,1,23.720599999999997
-1.306139524,1,23.740199999999998
-1.305173266,1,23.759800000000002
-1.304222048,1,23.779400000000003
-1.30326519,1,23.8
-1.302315851,1,23.82
-1.301353353,1,23.8394
-1.300390856,1,23.858600000000003
-1.299426478,1,23.879
-1.29846774,1,23.8992
-1.297512762,1,23.9196
-1.296555904,1,23.9384
-1.295600925,1,23.9542
-1.294630908,1,23.968
-1.293664651,1,23.984199999999998
-1.292694633,1,24.0036
-1.291737775,1,24.0196
-1.290775278,1,24.0262
-1.28980902,1,24.043200000000002
-1.288842762,1,24.062600000000003
-1.287874625,1,24.0828
-1.286917767,1,24.104400000000002
-1.285957149,1,24.1248
-1.284996531,1,24.1438
-1.284045313,1,24.162200000000002
-1.283088455,1,24.181
-1.282137236,1,24.2
-1.281176618,1,24.2196
-1.28022164,1,24.239
-1.279268542,1,24.256800000000002
-1.278306044,1,24.2778
-1.277349186,1,24.2958
-1.276386688,1,24.315199999999997
-1.27543359,1,24.333
-1.274474852,1,24.3524
-1.273523633,1,24.3718
-1.272574295,1,24.3908
-1.271609917,1,24.409799999999997
-1.270656819,1,24.4276
-1.269692441,1,24.4466
-1.268735583,1,24.4678
-1.267769325,1,24.4858
-1.266801188,1,24.504
-1.265831171,1,24.524
-1.264868673,1,24.543799999999997
-1.263894896,1,24.563200000000002
-1.262922999,1,24.5828
-1.261951102,1,24.6036
-1.260992364,1,24.624000000000002
-1.260031746,1,24.644000000000002
-1.259067368,1,24.6646
-1.258102991,1,24.677799999999998
-1.257129214,1,24.689799999999998
-1.256149797,1,24.7106
-1.25517978,1,24.7314
-1.254209762,1,24.7506
-1.253226586,1,24.769199999999998
-1.252254689,1,24.784799999999997
-1.251273392,1,24.794999999999998
-1.250295856,1,24.812599999999996
-1.249323958,1,24.831799999999998
-1.248350181,1,24.8518
-1.247378284,1,24.8716
-1.246404507,1,24.891
-1.245425091,1,24.9096
-1.244451314,1,24.928800000000003
-1.243477537,1,24.9492
-1.242509399,1,24.9702
-1.241543142,1,24.989600000000003
-1.240575004,1,25.0088
-1.239612507,1,25.026600000000002
-1.238642489,1,25.044199999999996
-1.237670592,1,25.062
-1.236717494,1,25.0824
-1.235756876,1,25.102
-1.234805657,1,25.1204
-1.233854439,1,25.1404
-1.232901341,1,25.159200000000002
-1.231946362,1,25.178800000000003
-1.230993264,1,25.1978
-1.230030766,1,25.2174
-1.229060749,1,25.2362
-1.228094491,1,25.2566
-1.227128234,1,25.279
-1.226171376,1,25.296999999999997
-1.225206998,1,25.3172
-1.22424638,1,25.3322
-1.223291402,1,25.3434
-1.222332664,1,25.362000000000002
-1.221372046,1,25.382799999999996
-1.220405789,1,25.404
-1.219433892,1,25.424799999999998
-1.218467634,1,25.4466
-1.217503256,1,25.467
-1.216533239,1,25.487000000000002
-1.215565102,1,25.5084
-1.214598844,1,25.526000000000003
-1.213632587,1,25.5376
-1.212668209,1,25.5552
-1.211713231,1,25.5764
-1.210752613,1,25.599200000000003
-1.209786356,1,25.621000000000002
-1.208818218,1,25.643399999999996
-1.207853841,1,25.665
-1.206881943,1,25.687400000000004
-1.205915686,1,25.7092
-1.204945669,1,25.7314
-1.203986931,1,25.7528
-1.203030073,1,25.7742
-1.202061935,1,25.7962
-1.201099437,1,25.8174
-1.2001313,1,25.8388
-1.199178202,1,25.859
-1.198215704,1,25.880599999999998
-1.197249446,1,25.901600000000002
-1.196294468,1,25.9226
-1.195324451,1,25.943399999999997
-1.194352554,1,25.964999999999996
-1.193384416,1,25.9866
-1.192416279,1,26.003800000000002
-1.191448142,1,26.015000000000004
-1.190476244,1,26.023000000000003
-1.189509987,1,26.0366
-1.188545609,1,26.056600000000003
-1.187586871,1,26.079200000000004
-1.186624374,1,26.104200000000002
-1.185665636,1,26.125600000000002
-1.184699378,1,26.145400000000002
-1.1837444,1,26.165399999999998
-1.182783782,1,26.1856
-1.181823164,1,26.205399999999997
-1.180866306,1,26.2262
-1.179907568,1,26.248
-1.178941311,1,26.2682
-1.177980693,1,26.2888
-1.177027594,1,26.311
-1.176066976,1,26.3328
-1.175121398,1,26.352800000000002
-1.17415326,1,26.3748
-1.173192642,1,26.3992
-1.172224505,1,26.420800000000003
-1.171271407,1,26.440800000000003
-1.170314548,1,26.461599999999997
-1.169342651,1,26.482999999999997
-1.168374514,1,26.506
-1.167408256,1,26.526799999999998
-1.166438239,1,26.548000000000002
-1.165464462,1,26.5694
-1.164485045,1,26.5788
-1.163518788,1,26.5904
-1.162546891,1,26.611400000000003
-1.161578753,1,26.631999999999998
-1.160601217,1,26.652800000000003
-1.159631199,1,26.673199999999998
-1.158659302,1,26.6858
-1.157694925,1,26.700800000000005
-1.156732427,1,26.7228
-1.15576241,1,26.743399999999998
-1.154794272,1,26.764
-1.153822375,1,26.786399999999997
-1.152841079,1,26.807799999999997
-1.151865422,1,26.8286
-1.150901044,1,26.85
-1.149932907,1,26.8716
-1.14895913,1,26.8928
-1.147985353,1,26.912799999999997
-1.147011576,1,26.9352
-1.146030279,1,26.956400000000002
-1.145050862,1,26.977600000000002
-1.144065806,1,26.998
-1.143090149,1,27.0206
-1.142116372,1,27.0426
-1.141136956,1,27.0628
-1.140163179,1,27.0848
-1.139178122,1,27.1062
-1.138196826,1,27.126600000000003
-1.137219289,1,27.149400000000004
-1.136237992,1,27.1704
-1.135269855,1,27.191200000000002
-1.134296078,1,27.213
-1.133327941,1,27.228
-1.132356043,1,27.2354
-1.131372867,1,27.256
-1.13039533,1,27.275399999999998
-1.129423433,1,27.29
-1.128438377,1,27.3102
-1.12746084,1,27.324599999999997
-1.126479544,1,27.343600000000002
-1.125502007,1,27.367199999999997
-1.124513191,1,27.3868
-1.123539414,1,27.407
-1.122550598,1,27.419999999999998
-1.121567421,1,27.430200000000003
-1.120580485,1,27.449599999999997
-1.119593549,1,27.468399999999995
-1.118625412,1,27.488999999999997
-1.117651634,1,27.5084
-1.116677857,1,27.525
-1.115689041,1,27.542399999999997
-1.114715264,1,27.5608
-1.113739608,1,27.5796
-1.112762071,1,27.599
-1.111795813,1,27.6188
-1.110818276,1,27.6364
-1.109848259,1,27.6544
-1.108874482,1,27.673000000000002
-1.107896945,1,27.691000000000003
-1.106936328,1,27.708800000000004
-1.10596255,1,27.729200000000002
-1.104996293,1,27.748400000000004
-1.104018756,1,27.7678
-1.1030337,1,27.787599999999998
-1.102059923,1,27.8062
-1.101088026,1,27.826600000000003
-1.100108609,1,27.8452
-1.099125433,1,27.863400000000002
-1.098146016,1,27.884000000000004
-1.097168479,1,27.9038
-1.096187183,1,27.9226
-1.095219045,1,27.9334
-1.094247148,1,27.9318
-1.093271491,1,27.944799999999997
-1.092301474,1,27.9654
-1.091337096,1,27.985599999999998
-1.090380238,1,28.005599999999998
-1.08942338,1,28.0254
-1.088460882,1,28.0462
-1.087505904,1,28.065999999999995
-1.086549046,1,28.0848
-1.085590308,1,28.1048
-1.08463345,1,28.1238
-1.083676592,1,28.1438
-1.082710334,1,28.1644
-1.081745957,1,28.1858
-1.080781579,1,28.204999999999995
-1.079815322,1,28.224399999999996
-1.078849064,1,28.245600000000003
-1.077877167,1,28.265800000000002
-1.076922189,1,28.285199999999996
-1.075955931,1,28.305200000000003
-1.074984034,1,28.3248
-1.074015897,1,28.345999999999997
-1.073053399,1,28.3664
-1.072075862,1,28.3868
-1.071098325,1,28.406600000000005
-1.070135828,1,28.4266
-1.06916769,1,28.448
-1.068193913,1,28.47
-1.067210737,1,28.4912
-1.06623132,1,28.5122
-1.065248144,1,28.5336
-1.064276247,1,28.555200000000003
-1.06329683,1,28.5678
-1.062328693,1,28.5776
-1.061351156,1,28.5962
-1.060386778,1,28.6118
-1.059418641,1,28.6276
-1.058433584,1,28.648000000000003
-1.057450408,1,28.667
-1.056484151,1,28.6858
-1.055506614,1,28.7032
-1.054529077,1,28.722199999999997
-1.05354966,1,28.7416
-1.052587163,1,28.762399999999996
-1.051620905,1,28.781599999999997
-1.050662167,1,28.8034
-1.049701549,1,28.8234
-1.048740931,1,28.8444
-1.047784073,1,28.8576
-1.046808416,1,28.8658
-1.045836519,1,28.8836
-1.044868382,1,28.901600000000002
-1.043905884,1,28.9212
-1.042941506,1,28.942
-1.041980889,1,28.9606
-1.041016511,1,28.9798
-1.040059653,1,28.999199999999995
-1.039099035,1,29.019799999999996
-1.038136537,1,29.0396
-1.037177799,1,29.0588
-1.036213422,1,29.079400000000003
-1.035252804,1,29.099
-1.034295946,1,29.1202
-1.033329688,1,29.1418
-1.03237095,1,29.159399999999998
-1.031421612,1,29.1726
-1.030459114,1,29.183
-1.029498496,1,29.1988
-1.028541638,1,29.217200000000002
-1.0275829,1,29.2332
-1.026626042,1,29.2536
-1.025665424,1,29.272199999999998
-1.024708566,1,29.291000000000004
-1.023740428,1,29.3012
-1.02278545,1,29.313200000000002
-1.021821072,1,29.3322
-1.020856695,1,29.3522
-1.019892317,1,29.370800000000003
-1.01892418,1,29.390800000000002
-1.017954163,1,29.4118
-1.016995425,1,29.43
-1.016029167,1,29.449199999999998
-1.015066669,1,29.468
-1.014109811,1,29.4854
-1.013145434,1,29.5024
-1.012167897,1,29.524400000000004
-1.011199759,1,29.5448
-1.010225982,1,29.561799999999998
-1.009254085,1,29.581400000000002
-1.008270909,1,29.601799999999997
-1.007297132,1,29.620799999999996
-1.006325235,1,29.639999999999997
-1.005343938,1,29.657400000000003
-1.004360762,1,29.6766
-1.003383225,1,29.6974
-1.002411328,1,29.7186
-1.001437551,1,29.7372
-1.000460014,1,29.7092
-0.999491877,1,29.681800000000003
-0.998521859,1,29.769600000000004
-0.997542443,1,29.8094
-0.996568666,1,29.8204
-0.995602408,1,29.839
-0.994628631,1,29.855600000000003
-0.993656734,1,29.863800000000005
-0.992671678,1,29.8832
-0.991699781,1,29.905
-0.990729763,1,29.924600000000005
-0.989757866,1,29.9438
-0.988782209,1,29.9634
-0.987810312,1,29.982400000000002
-0.986836535,1,30.0022
-0.985862758,1,30.020999999999997
-0.984890861,1,30.0402
-0.983909564,1,30.0614
-0.982937667,1,30.081399999999995
-0.98196953,1,30.101
-0.980999513,1,30.1218
-0.980033255,1,30.1384
-0.979068878,1,30.1592
-0.9781045,1,30.181
-0.977143882,1,30.200200000000002
-0.976187024,1,30.2204
-0.975224526,1,30.240000000000002
-0.974263908,1,30.259999999999998
-0.97330893,1,30.2772
-0.972348312,1,30.294599999999996
-0.971383935,1,30.3182
-0.970434596,1,30.339999999999996
-0.969473978,1,30.360599999999998
-0.9685096,1,30.3798
-0.967552742,1,30.401999999999997
-0.966586485,1,30.423199999999998
-0.965616468,1,30.4358
-0.96465021,1,30.446199999999997
-0.963682073,1,30.4654
-0.962715815,1,30.4874
-0.961751438,1,30.5048
-0.96078518,1,30.5248
-0.959817043,1,30.531599999999997
-0.958847025,1,30.546
-0.957875128,1,30.565199999999997
-0.956899471,1,30.5856
-0.955929454,1,30.607799999999997
-0.954953797,1,30.627999999999997
-0.95398002,1,30.648199999999996
-0.953010003,1,30.6692
-0.952041866,1,30.689999999999998
-0.951062449,1,30.714
-0.950092432,1,30.735599999999998
-0.949118655,1,30.7548
-0.948144878,1,30.776400000000002
-0.947167341,1,30.799200000000003
-0.946191684,1,30.817
-0.945210387,1,30.839199999999998
-0.944227211,1,30.862600000000004
-0.943251554,1,30.8822
-0.942270257,1,30.9018
-0.94129648,1,30.922999999999995
-0.940326463,1,30.9444
-0.939358326,1,30.967000000000002
-0.938386429,1,30.988400000000002
-0.937420171,1,31.005000000000003
-0.936448274,1,31.0254
-0.935478257,1,31.0486
-0.934513879,1,31.0726
-0.933536342,1,31.094
-0.932570085,1,31.1118
-0.931588788,1,31.131400000000003
-0.930620651,1,31.1424
-0.929646874,1,31.155
-0.928678737,1,31.1738
-0.927716239,1,31.197000000000003
-0.926729303,1,31.217000000000002
-0.925759285,1,31.232999999999997
-0.924789268,1,31.2566
-0.923815491,1,31.276999999999997
-0.922847354,1,31.292
-0.921866057,1,31.313200000000002
-0.9208904,1,31.330399999999997
-0.919912863,1,31.35
-0.918939086,1,31.3692
-0.917967189,1,31.3884
-0.916993412,1,31.4056
-0.916027155,1,31.414800000000003
-0.915057138,1,31.4306
-0.91409276,1,31.450200000000002
-0.913120863,1,31.47
-0.912158365,1,31.4914
-0.911186468,1,31.511200000000002
-0.91022209,1,31.532600000000002
-0.909250193,1,31.5524
-0.908287695,1,31.569799999999997
-0.907319558,1,31.588
-0.90635518,1,31.606
-0.905388923,1,31.625600000000002
-0.904422665,1,31.644
-0.903456408,1,31.6644
-0.90249391,1,31.682799999999997
-0.901529532,1,31.6998
-0.900574554,1,31.719600000000003
-0.899612056,1,31.738400000000002
-0.898645799,1,31.7606
-0.897685181,1,31.7794
-0.896735842,1,31.7976
-0.895771465,1,31.8168
-0.894812727,1,31.8308
-0.893859629,1,31.843400000000003
-0.89290465,1,31.863
-0.891945912,1,31.8782
-0.890992814,1,31.886199999999995
-0.890034076,1,31.902800000000003
-0.889075338,1,31.9212
-0.888101561,1,31.942200000000003
-0.887133424,1,31.963
-0.886163406,1,31.982999999999997
-0.885189629,1,32.002599999999994
-0.884217732,1,32.0206
-0.883243955,1,32.04260000000001
-0.882273938,1,32.0638
-0.881294521,1,32.0852
-0.880326384,1,32.1058
-0.879362006,1,32.128
-0.878388229,1,32.15
-0.877425731,1,32.1714
-0.876455714,1,32.193
-0.875483817,1,32.21419999999999
-0.874517559,1,32.233799999999995
-0.873551302,1,32.245400000000004
-0.872583165,1,32.25939999999999
-0.871620667,1,32.2808
-0.870660049,1,32.3014
-0.869688152,1,32.323
-0.868727534,1,32.3446
-0.867768796,1,32.364999999999995
-0.866800659,1,32.386199999999995
-0.8658438,1,32.4078
-0.864885062,1,32.43
-0.863928204,1,32.451800000000006
-0.862976986,1,32.4706
-0.862020128,1,32.4832
-0.861067029,1,32.494600000000005
-0.860100772,1,32.5156
-0.859138274,1,32.5362
-0.858177656,1,32.5586
-0.857205759,1,32.580600000000004
-0.856237622,1,32.602000000000004
-0.855278884,1,32.623599999999996
-0.854322026,1,32.6422
-0.853357648,1,32.6616
-0.852391391,1,32.6846
-0.851434532,1,32.7078
-0.850472035,1,32.7336
-0.849496378,1,32.754
-0.848522601,1,32.763999999999996
-0.847552583,1,32.773
-0.846578806,1,32.7962
-0.845608789,1,32.8196
-0.844638772,1,32.845000000000006
-0.843666875,1,32.8658
-0.842702497,1,32.8878
-0.84173812,1,32.9112
-0.840766222,1,32.931799999999996
-0.839783046,1,32.9542
-0.838801749,1,32.977399999999996
-0.837822333,1,32.99980000000001
-0.836848556,1,33.0216
-0.835876659,1,33.043
-0.834901002,1,33.0654
-0.833929105,1,33.081599999999995
-0.832951568,1,33.09159999999999
-0.831977791,1,33.1114
-0.831009653,1,33.132600000000004
-0.830035876,1,33.151599999999995
-0.829067739,1,33.1706
-0.828092082,1,33.1954
-0.827112665,1,33.218599999999995
-0.826137009,1,33.2404
-0.825157592,1,33.262600000000006
-0.824176295,1,33.286
-0.823204398,1,33.308
-0.822228741,1,33.3288
-0.821251205,1,33.349399999999996
-0.820268028,1,33.367200000000004
-0.819284852,1,33.376599999999996
-0.818305435,1,33.395799999999994
-0.817329778,1,33.4168
-0.816356001,1,33.4394
-0.815374705,1,33.461800000000004
-0.814395288,1,33.4818
-0.813421511,1,33.5022
-0.812443974,1,33.5224
-0.811475837,1,33.541799999999995
-0.8104983,1,33.562200000000004
-0.809530163,1,33.5812
-0.808552626,1,33.5988
-0.807578849,1,33.6186
-0.806601312,1,33.6388
-0.805633175,1,33.657399999999996
-0.804666917,1,33.675599999999996
-0.80369126,1,33.6934
-0.802721243,1,33.7114
-0.801749346,1,33.729
-0.800777449,1,33.748000000000005
-0.799801792,1,33.7648
-0.798820495,1,33.77120000000001
-0.797852358,1,33.7802
-0.796882341,1,33.786199999999994
-0.795901044,1,33.7992
-0.794925387,1,33.812
-0.79395161,1,33.8214
-0.792979713,1,33.8294
-0.792011576,1,33.8382
-0.791039679,1,33.8476
-0.790079061,1,33.85359999999999
-0.789107164,1,33.8534
-0.788144666,1,33.864999999999995
-0.787174649,1,33.883799999999994
-0.786208391,1,33.903999999999996
-0.785240254,1,33.9242
-0.784262717,1,33.9422
-0.78328706,1,33.961
-0.782313283,1,33.9828
-0.781343266,1,34.0038
-0.780371369,1,34.0252
-0.779403231,1,34.0462
-0.778429454,1,34.0666
-0.777453797,1,34.0876
-0.77648378,1,34.1082
-0.775500604,1,34.1308
-0.774521187,1,34.150999999999996
-0.77353989,1,34.173
-0.772566113,1,34.1948
-0.771581057,1,34.215999999999994
-0.7706054,1,34.2366
-0.769637263,1,34.257000000000005
-0.768661606,1,34.275400000000005
-0.767689709,1,34.286
-0.766715932,1,34.301
-0.765747794,1,34.321000000000005
-0.764777777,1,34.3406
-0.76380776,1,34.3604
-0.762833983,1,34.3798
-0.761852686,1,34.4
-0.760882669,1,34.421
-0.759908892,1,34.4418
-0.758923836,1,34.463
-0.757950059,1,34.4842
-0.756972522,1,34.5062
-0.756000625,1,34.5306
-0.755036247,1,34.552200000000006
-0.75406623,1,34.573
-0.753096213,1,34.594
-0.752126195,1,34.6152
-0.751156178,1,34.636
-0.750186161,1,34.6556
-0.749216144,1,34.6776
-0.748255526,1,34.6978
-0.747291148,1,34.715999999999994
-0.74632677,1,34.7384
-0.745362393,1,34.7596
-0.744407415,1,34.779
